,date,open,close,high,low,volume,amount,swing,chg_pct,chg_amount,turnover
1700,2021-12-27,4918.15,4919.32,4939.69,4894.16,124100951,254421524480.0,0.93,-0.04,-2.02,0.44
1701,2021-12-28,4923.69,4955.96,4959.14,4913.6,130457756,276316733440.0,0.93,0.74,36.64,0.47
1702,2021-12-29,4958.65,4883.48,4958.65,4883.48,113587003,273225465856.0,1.52,-1.46,-72.48,0.41
1703,2021-12-30,4882.16,4921.51,4940.18,4878.65,121617178,268022476800.0,1.26,0.78,38.03,0.43
1704,2021-12-31,4937.46,4940.37,4950.36,4923.14,121313738,266975387648.0,0.55,0.38,18.86,0.43
1705,2022-01-04,4957.98,4917.77,4961.45,4874.53,151534776,336516960256.0,1.76,-0.46,-22.6,0.54
1706,2022-01-05,4907.93,4868.12,4916.28,4851.98,178816100,363944529920.0,1.31,-1.01,-49.65,0.64
1707,2022-01-06,4842.16,4818.23,4857.56,4786.43,157665825,321750077440.0,1.46,-1.02,-49.89,0.56
1708,2022-01-07,4824.32,4822.37,4856.65,4818.19,187139412,332218949632.0,0.8,0.09,4.14,0.67
1709,2022-01-10,4812.23,4844.05,4844.39,4780.82,156211697,305033818112.0,1.32,0.45,21.68,0.56
1710,2022-01-11,4840.01,4797.77,4850.88,4791.89,146928005,286445756416.0,1.22,-0.96,-46.28,0.52
1711,2022-01-12,4818.89,4845.58,4852.73,4810.92,143200205,293153042432.0,0.87,1.0,47.81,0.51
1712,2022-01-13,4853.03,4765.92,4853.06,4765.24,142519652,288799117312.0,1.81,-1.64,-79.66,0.51
1713,2022-01-14,4743.91,4726.73,4764.05,4723.94,146863127,281828450304.0,0.84,-0.82,-39.19,0.52
1714,2022-01-17,4728.76,4767.28,4775.24,4726.71,115295690,263788240896.0,1.03,0.86,40.55,0.41
1715,2022-01-18,4766.78,4813.35,4826.3,4747.92,150870802,282749394944.0,1.64,0.97,46.07,0.54
1716,2022-01-19,4815.81,4780.38,4828.75,4755.93,133927360,275534557184.0,1.51,-0.68,-32.97,0.48
1717,2022-01-20,4778.26,4823.51,4845.0,4777.57,164971315,304344268800.0,1.41,0.9,43.13,0.59
1718,2022-01-21,4808.77,4779.31,4818.31,4762.56,138952586,274699153408.0,1.16,-0.92,-44.2,0.5
1719,2022-01-24,4753.94,4786.74,4801.1,4746.45,114463880,246261596160.0,1.14,0.16,7.43,0.41
1720,2022-01-25,4761.95,4678.45,4781.39,4678.25,133667587,250555768832.0,2.15,-2.26,-108.29,0.48
1721,2022-01-26,4697.1,4712.31,4718.99,4648.13,107070843,226553450496.0,1.51,0.72,33.86,0.38
1722,2022-01-27,4708.1,4619.88,4708.44,4616.03,121263803,250535653376.0,1.96,-1.96,-92.43,0.43
1723,2022-01-28,4641.81,4563.77,4660.52,4559.83,126480113,263967891456.0,2.18,-1.21,-56.11,0.45
1724,2022-02-07,4638.58,4634.09,4672.65,4615.01,144849720,266031792128.0,1.26,1.54,70.32,0.52
1725,2022-02-08,4626.44,4608.77,4626.44,4522.47,155830707,281364873216.0,2.24,-0.55,-25.32,0.56
1726,2022-02-09,4608.15,4652.06,4659.46,4595.28,148335547,273771962368.0,1.39,0.94,43.29,0.53
1727,2022-02-10,4657.21,4639.86,4657.21,4608.09,151576666,287224389632.0,1.06,-0.26,-12.2,0.54
1728,2022-02-11,4617.87,4601.4,4662.6,4595.88,155974584,307938017280.0,1.44,-0.83,-38.46,0.56
1729,2022-02-14,4579.42,4551.69,4593.63,4530.06,143673894,275737554944.0,1.38,-1.08,-49.71,0.51
1730,2022-02-15,4553.81,4600.1,4601.45,4550.54,115025600,249977008128.0,1.12,1.06,48.41,0.41
1731,2022-02-16,4619.85,4617.99,4643.1,4607.22,107258954,210190929920.0,0.78,0.39,17.89,0.38
1732,2022-02-17,4616.9,4629.16,4650.16,4606.95,110014643,227946250240.0,0.94,0.24,11.17,0.39
1733,2022-02-18,4604.57,4651.24,4651.34,4598.1,104550228,195825700864.0,1.15,0.48,22.08,0.37
1734,2022-02-21,4646.05,4634.31,4646.67,4613.3,112516513,215039180800.0,0.72,-0.36,-16.93,0.4
1735,2022-02-22,4601.92,4574.15,4602.07,4550.8,123317238,246872961024.0,1.11,-1.3,-60.16,0.44
1736,2022-02-23,4582.01,4623.05,4625.3,4579.29,122952916,259050147840.0,1.01,1.07,48.9,0.44
1737,2022-02-24,4592.07,4529.32,4610.88,4488.48,184403059,342346665984.0,2.65,-2.03,-93.73,0.66
1738,2022-02-25,4564.63,4573.42,4611.86,4561.9,149722583,271727599616.0,1.1,0.97,44.1,0.53
1739,2022-02-28,4563.74,4581.65,4581.65,4530.68,135406979,248363728896.0,1.11,0.18,8.23,0.48
1740,2022-03-01,4597.86,4619.69,4623.43,4583.92,123139220,260431183872.0,0.86,0.83,38.04,0.44
1741,2022-03-02,4594.02,4578.6,4594.02,4558.44,113298324,215299653632.0,0.77,-0.89,-41.09,0.4
1742,2022-03-03,4595.02,4551.63,4599.4,4544.43,138285878,242701770752.0,1.2,-0.59,-26.97,0.49
1743,2022-03-04,4513.36,4496.43,4539.39,4481.49,127266806,249970282496.0,1.27,-1.21,-55.2,0.45
1744,2022-03-07,4462.52,4352.78,4462.52,4338.3,162197706,306898526208.0,2.76,-3.19,-143.65,0.58
1745,2022-03-08,4361.64,4265.39,4383.65,4252.54,167863278,315176697856.0,3.01,-2.01,-87.39,0.6
1746,2022-03-09,4280.98,4226.35,4304.48,4068.19,194232901,341009391616.0,5.54,-0.92,-39.04,0.69
1747,2022-03-10,4326.2,4292.84,4335.67,4288.51,145266383,301636182016.0,1.12,1.57,66.49,0.52
1748,2022-03-11,4231.2,4306.52,4316.04,4176.45,152399921,295008833536.0,3.25,0.32,13.68,0.54
1749,2022-03-14,4248.15,4174.76,4280.36,4174.76,130187236,260691660800.0,2.45,-3.06,-131.76,0.46
1750,2022-03-15,4125.49,3983.81,4163.42,3983.81,202524700,346988949504.0,4.3,-4.57,-190.95,0.72
1751,2022-03-16,4053.1,4156.08,4168.59,3942.86,196021983,378883588096.0,5.67,4.32,172.27,0.7
1752,2022-03-17,4237.67,4237.7,4302.74,4217.8,179407345,385039196160.0,2.04,1.96,81.62,0.64
1753,2022-03-18,4218.47,4265.9,4283.37,4194.94,149458304,275791290368.0,2.09,0.67,28.2,0.53
1754,2022-03-21,4280.14,4258.75,4287.82,4223.02,127036360,251214544896.0,1.52,-0.17,-7.15,0.45
1755,2022-03-22,4252.57,4255.3,4283.33,4236.69,126382469,226213535744.0,1.1,-0.08,-3.45,0.45
1756,2022-03-23,4269.61,4276.52,4287.58,4241.96,117089078,226390777856.0,1.07,0.5,21.22,0.42
1757,2022-03-24,4249.53,4251.31,4273.96,4216.85,108918272,219594432512.0,1.34,-0.59,-25.21,0.39
1758,2022-03-25,4249.07,4174.57,4254.84,4173.93,108808046,217013186560.0,1.9,-1.81,-76.74,0.39
1759,2022-03-28,4128.84,4148.47,4174.12,4091.3,118449021,213468975104.0,1.98,-0.63,-26.1,0.42
1760,2022-03-29,4155.42,4134.14,4177.21,4124.72,100266972,199463854080.0,1.27,-0.35,-14.33,0.36
1761,2022-03-30,4162.17,4254.1,4254.1,4160.74,138346025,268869181440.0,2.26,2.9,119.96,0.49
